"","text","longitude","latitude","sentiment","sent_label"
"1760","@tiptola, lost_albatross and the rest of the crew taking care of their #mobility last night.… https://t.co/dkZ63r4FAk",-122.40239,37.79175,0,"Negative"
"1761","We're #hiring! Click to apply: Sr Principal Product Manager - https://t.co/sBXrOrBF3w #IT #SanFrancisco, CA #Job #Jobs",-122.4194155,37.7749295,0,"Negative"
"1762","Hatsune Miku keeping me company in the hospital. #サンフランシスコ #初音ミク #みくちゃ #vocaloid @ Kaiser… https://t.co/VLBIzjwjj7",-122.44171176,37.78300359,0,"Negative"
"1763","We're #hiring! Click to apply: Big Data Presales Architect- San Francisco, CA - https://t.co/nCDC6C2WlX #Sales #SanFrancisco, CA #Job #Jobs",-122.4194155,37.7749295,0,"Negative"
"1764","hempconsf we're in booth 720.
April Deals
- Pablo Escobar by Best Coast Genetics only $30 a… https://t.co/uSlvrkCGuv",-122.41861111,37.70666667,0.144337567297406,"Positive"
"1765","See our latest #SanFrancisco, CA #job and click to apply: Rescue 21 Subject Matter Expert - https://t.co/K74dK2xuAs #IT #Veterans #Hiring",-122.4194155,37.7749295,0,"Negative"
"1766","I'm at @AshaTeaHouse in San Francisco, CA https://t.co/awaop4oYNm",-122.40342442,37.78808119,0,"Negative"
"1767","It was amazing boat trip #sfo @ Golden Gate Bridge https://t.co/ueTRXQpTVb",-122.47861111,37.81972222,0.603022689155527,"Positive"
"1768","Starbucks #Hospitality #Job: Barista (US) https://t.co/BXWsRKt2DZ #Veterans #Jobs #Hiring #CareerArc",-122.3955834,37.7966866,0,"Negative"
"1769","TGIF! Very productive day and now a little reward! A yummy glass of Chateau Montelena… https://t.co/sTkPeAx4Vy",-122.48527778,37.85916667,0.235702260395516,"Positive"
"1770","Found a squirrel! #sanfranciscotrip @ Mosaic Steps https://t.co/7FFmf6R1E9",-122.47346347,37.75642423,0,"Negative"
"1771","Charles Schwab #Marketing #Job: Managing Director, Acquisition Field Marketing (#SanFrancisco, CA) https://t.co/zGW0TRSK5K #Veterans #Jobs",-122.4194155,37.7749295,0,"Negative"
"1772","#Accounting #Job in #SANFRANCISCO, CA: Senior Accountant for Boutique Real... at Robert Half Finance &amp; Accounting https://t.co/EbsQR9JUJw",-122.4000032,37.7959362,0,"Negative"
"1773","#afternoonwalk #sfbay #tiltshift @ Lyon Street Steps https://t.co/eBYfCvNewv",-122.44631,37.79351,0,"Negative"
"1774","#Banking #Job alert: Relationship Manager II | City National Bank | #SanFrancisco, CA https://t.co/LHkAymvJy8 #Jobs #Hiring",-122.4194155,37.7749295,0,"Negative"
"1775","Cityscape from the Bay Area #sfo @ San Francisco, California https://t.co/bXWLuAEywj",-122.418,37.775,0,"Negative"
"1776","Stay the Day in San Francisco. #2016 #startup #founderschair #crowdfounding #incubator… https://t.co/1AiWoIGVAD",-122.399846,37.786744,0,"Negative"
"1777","Glad to be back (@ Casa Li in Daly City, Calif) https://t.co/g77GZoqJwZ",-122.46370798,37.64880956,0.288675134594813,"Positive"
"1778","California Poppy #sanfrancisco #california #nature #earthmonth #lovenature #naturelovers… https://t.co/52lClUf3ig",-122.418,37.775,0,"Negative"
"1779","I'm at @AnchorBrewing Company in San Francisco, CA w/ @traneater https://t.co/TCJE0aHw12",-122.40136921,37.76348662,0,"Negative"
"1780","Anyone going to SFIFF? I'm seeing 10 films. Hit me up and come with!📽😎",-122.47838859,37.76354943,0,"Negative"
"1781","Went to see the full house, house! Uncle Jesse come out!!!!😂😂😂😂 @ Full House House https://t.co/LJAFVTemDe",-122.44194,37.78635,0,"Negative"
"1782","Opened Street or Sidewalk Cleaning request via android at 2282 Mission St https://t.co/DfLTAKU5cp. https://t.co/pReUXeK1QS",-122.419201,37.76054,0,"Negative"
"1783","Be a Bad!
.
.
.
#instapicture #instaphoto #blackandwhite #mirrorselfie #mirror #nikkoncam… https://t.co/hPm512c1rf",-122.418,37.775,-0.115470053837925,"Negative"
"1784","Can you recommend anyone for this #Nursing #job? https://t.co/twq310rJGd #SanFrancisco, CA #Veterans #Hiring https://t.co/7AELs5ubHo",-122.4194155,37.7749295,0.176776695296637,"Positive"
"1785","I'm at San Francisco International Airport (SFO) in San Francisco, CA https://t.co/naoP9cWfuS",-122.38610744,37.61628808,0,"Negative"
"1786","Drawing on walls! #studentwork #thisislandscapearchitecture #wlam2016 @aaulandarch @ Academy of… https://t.co/y6X9FZgP9J",-122.419479,37.807281,0,"Negative"
"1787","#fbf to the waynewhiteart Ass Kicking Contest install heronarts with bryan_cunningham_ bringing… https://t.co/U7jsm2Qe2W",-122.408506,37.774749,0,"Negative"
"1788","Senior Consultant, Serving Customer Experience Professionals - Forrester Research: (#SanFrancisco, CA) https://t.co/wZpPR2smET #Marketing",-122.4194155,37.7749295,0,"Negative"
"1789","#Sales #Job alert: Sales Associate, J.Crew Retail, Corte Madera | J. Crew | #CorteMadera, CA https://t.co/RjKRGBz58h #Jobs #Hiring",-122.5274755,37.9254806,0,"Negative"
"1790","Opened Street or Sidewalk Cleaning request via android at 340 Capp St https://t.co/hgYIFPTNzr. Mirror 2243 mission. https://t.co/zR8Nrsbp8x",-122.418724,37.761185,0,"Negative"
"1791","#cocktails #sf #mission #tgif @ Novela https://t.co/SLHH86SRBf",-122.40135,37.78708,0,"Negative"
"1792","Happy happy (at @HillstoneSf in San Francisco, CA) https://t.co/ztokvPKIgc",-122.4051404,37.80591865,0.632455532033676,"Positive"
"1793","I'm at Billy Goat Hill Park in San Francisco, CA https://t.co/SaBujCIapg",-122.43272424,37.7417047,0,"Negative"
"1794","Friday runs through the park... Avoid the 5150s @ Golden Gate Park https://t.co/t1tE97aVRc",-122.47694444,37.76972222,0.176776695296637,"Positive"
"1795","Bridge @ Golden Gate Bridge https://t.co/JMcUMN1lcy",-122.47861111,37.81972222,0.408248290463863,"Positive"
"1796","865 Vallejo Street https://t.co/mRC48nlpt8",-122.4114,37.79797,0,"Negative"
"1797","Can you recommend anyone for this #job? Staff Nurse II - CCU/ICU (even vari Pac Campus) - PD - https://t.co/zXHp2kwoGH #SanFrancisco, CA",-122.4194155,37.7749295,0.188982236504614,"Positive"
"1798","LA MOVIDA SIGE with @carlitosrossy @tonyplaymusik at @Hot1057fm w/ @djmindmotion &amp; @chuygomez •… https://t.co/8fZh0kV67y",-122.40272507,37.79847991,0,"Negative"
"1799","Oracle: Oracle Data Cloud (ODC) - Client Partner, Auto (#SanFrancisco, CA) https://t.co/INczPCcEca #Sales #Job #Jobs #Hiring #CareerArc",-122.4194155,37.7749295,-0.727606875108999,"Negative"
"1800","Friday afternoon training @wparsley HQ. @ Trademark Event Productions https://t.co/5ILj7zsGnL",-122.407272,37.765371,0,"Negative"
"1801","See our latest #SanFrancisco, CA #job and click to apply: Regional Corporate Sales Specialist - Northwest Region - https://t.co/3sgaLYfVfN",-122.4071835,37.7870156,0,"Negative"
"1802","Meet a stranger in our Parisian Paradise with our newest cocktail Stranger in Paradise featuring… https://t.co/GmMpWdQzNZ",-122.417002,37.776877,0,"Negative"
"1803","#rushour#traffic#crazy🙉🙈🙊 @ Brisbane, California https://t.co/RchmLwlyhh",-122.399,37.6849,0,"Negative"
"1804","SunPower #Construction #Job: Project Manager, Construction II (#Richmond, CA) https://t.co/CEntJsXNO9 #SXSWeco #Jobs https://t.co/0nznjMYKSE",-122.3390936,37.9158152,0,"Negative"
"1805","Ferrying from #NapaValley to #SanFrancisco to attend #WRMSDC Gala @stregissf! Serving lovely… https://t.co/8zyyztw7SH",-122.3932834,37.7968064,0.25,"Positive"
"1806","Don't forget about tomorrow!! @gsmusicandarts jopina7807 #gsmusicandarts @ Golden State Music &amp;… https://t.co/yXzmUvmCCa",-122.4023132,37.7815819,0.176776695296637,"Positive"
"1807","Opened Street or Sidewalk Cleaning request via android at 2171 Mission St https://t.co/JG8f56IXZG. Suitcase. https://t.co/Q4QKVRaubF",-122.419121,37.762145,0,"Negative"
"1808","Ponch, dog found on Bay Bridge, up for adoption https://t.co/lMDrGMdZx1",-122.41487603,37.78678264,0,"Negative"
"1809","Just a little wind on top of Fort Point! @ Fort Point National Historic Site https://t.co/KanO752Aec",-122.4764852,37.8098397,0.0333333333333333,"Positive"
"1810","Want to work in #SanFrancisco, CA? View our latest opening: https://t.co/VFfkwOS4Gk #Healthcare #Job #Jobs #Hiring #CareerArc",-122.4194155,37.7749295,0.204124145231932,"Positive"
"1811","#Hospitality #Job alert: Barista (US) | Starbucks | 190 DONAHUE ST #A, #MARINCITY, CA https://t.co/67nc8NRPNk #Veterans #Jobs #Hiring",-122.5104106,37.873055,0,"Negative"
"1812","Trout. Artichokes crisp and roasted. Young onion confit then chard and puréed. Spring greens.… https://t.co/nKTZEFgX9o",-122.50501,37.76032,0.125,"Positive"
"1813","Just posted a photo @ California Academy of Sciences https://t.co/zHA1pHSAt0",-122.46635413,37.76993621,0,"Negative"
"1814","#GoBears https://t.co/SzfoYH3PFT",-122.39955751,37.78649955,0,"Negative"
"1815","We're #hiring! Read about our latest #job opening here: Barista (US) - https://t.co/JUnEjVBGaf #Hospitality #Veterans #CareerArc",-122.4770819,37.7278703,0,"Negative"
"1816","Want to work at Penske Truck Leasing? We're #hiring in #SouthSanFrancisco, CA! Click for details: https://t.co/8kNpv3cget #gopenskecareers",-122.413048,37.648057,0.125988157669742,"Positive"
"1817","#JazzFest #NewOrleans #boomboomroom presents. Tix on sale now! https://t.co/gaVlMOFGoM @ Boom Boom Room… https://t.co/NVvyf7QGEt",-122.43314195,37.78453923,0.251976315339485,"Positive"
"1818","#fbf to that time at the #sfcherryblossomfestival where x2serendipity hellobrookie and I killed… https://t.co/nbCvZ8pqZ1",-122.43077836,37.78517103,-0.258198889747161,"Negative"
"1819","Join the The RealReal team! See our latest #Retail #job opening here: https://t.co/QswEc21nz4 #SanFrancisco, California #Hiring",-122.4194155,37.7749295,0,"Negative"
"1820","Want to work at Kelly Services? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/d6uE6bTcMR #KellyJobs #KellyServices",-122.4021273,37.7911148,0.136082763487954,"Positive"
"1821","my mind is tellin me nooo, but my body, my body is telling me yesssss #bumpandgrind",-122.39362517,37.78998312,0,"Negative"
"1822","See our latest #SanFrancisco, CA #job and click to apply: Accountant - Venture Capital Start Up - https://t.co/WDbDm59oed #Accounting",-122.4000032,37.7959362,0,"Negative"
"1823","Come check out our table at Third on Third and find out all about the Blue Greenway! #bayview… https://t.co/o74z7Jj4Oh",-122.390161,37.735092,0,"Negative"
"1824","Safety in moderation. - Drinking a Mt. Tam Pale Ale by @MarinBrewingCo @ Giordano Bros.  — https://t.co/wzRBnpd1af",-122.422,37.7649,-0.144337567297406,"Negative"
"1825","Can you recommend anyone for this #job? Senior Research Associate - Cell Based Assay - https://t.co/EDcBIcW4Vz #KellyJobs #SanFrancisco, CA",-122.3985871,37.7618242,0.188982236504614,"Positive"
"1826","Macy's Retail #Retail : Macy's Northwest Region: Regional Vice President - My Macy's Strategy (#SanFrancisco, CA) https://t.co/7A9dv4Unso",-122.4071835,37.7870156,-0.75,"Negative"
"1827","We're #hiring! Read about our latest #job opening here: Hardware Sales Representative III - https://t.co/BL44btFsFD #SanFrancisco, CA",-122.4194155,37.7749295,0,"Negative"
"1828","Lexmark: Field Service Tech - San Francisco, CA (#SanFrancisco, CA) https://t.co/Mdq6sOvs1U #CustomerService #LXKcareers #innovation #Job",-122.4194155,37.7749295,0.774596669241483,"Positive"
"1829","Can you recommend anyone for this #Nursing #job? https://t.co/LQilirneBt #SanFrancisco, CA #Hiring https://t.co/rEeRWXo3Hm",-122.4194155,37.7749295,0.176776695296637,"Positive"
"1830","Price Point: $1.75 million in Fairfax: Diablo and Marin’s rolling hillsides are plainly visible from this warm... https://t.co/dTvBV9uedJ",-122.601016,37.986555,0.25,"Positive"
"1831","Hot Property: In-demand designer revives view Potrero Hill view home: Notice how scaffolding obscures those fa... https://t.co/pmVYuEhspS",-122.39866,37.757647,0.125,"Positive"
"1832","Opened Homeless Concerns request via iphone at 426 Castro St https://t.co/GO40fvCbIO. Loitering + drug use.",-122.4351899,37.76213382,-0.150755672288882,"Negative"
"1833","🌲🔪How's your Pinecone game?🌲🔪 We got red. We got copper. We got white. The white is so boss!!… https://t.co/iAjUT5QATh",-122.41378,37.7895,0,"Negative"
"1834","I'm at San Francisco International Airport (SFO) in San Francisco, CA https://t.co/Fmr8rlqzBr",-122.38610744,37.61628808,0,"Negative"
"1835","What a great way to enjoy a Friday with carlymason7 Thanks for the Chablis Gianpaolo!! @ Hog… https://t.co/zaNqgBBnkG",-122.39357146,37.79595483,0.267261241912424,"Positive"
"1836","On my way to the game! @ IHOP https://t.co/GePu2IfHca",-122.31748167,37.92385833,0,"Negative"
"1837","We're #hiring! Click to apply: Barista (US) - https://t.co/57lYRMPsKK #Hospitality #Veterans #Job #Jobs #CareerArc",-122.3965619,37.7786564,0,"Negative"
"1838","Seafood tour of our own - award winning crab &amp; corn chowder in a sourdough breadbowl at Blue… https://t.co/q8c8QRhKTH",-122.4200668,37.8075256,0.458831467741123,"Positive"
"1839","Opened Graffiti request via iphone at 1202 Sutter St https://t.co/95IGl2qxmI. Graffiti on parking meter. https://t.co/bsmz64GAkV",-122.42020058,37.78778597,0,"Negative"
"1840","Opened Graffiti request via iphone at 1202 Sutter St https://t.co/95IGl2qxmI. Graffiti on parking meter. https://t.co/2G75XQKrxQ",-122.42020058,37.78778597,0,"Negative"
"1841","speechless when I saw this beauty🌞 @ Legion of Honor Museum https://t.co/S7kObaDAF1",-122.50043673,37.78487657,0.577350269189626,"Positive"
"1842","Opened Graffiti request via iphone at 1180 Clayton St https://t.co/iXiblwa2H7. https://t.co/8OxZS8mA0h",-122.44684667,37.76196333,0,"Negative"
"1843","Off to Seattle to celebrate my great aunts 100th birthday! 🎂💯🎉 (@ San Francisco International Airport (SFO)) https://t.co/0uovGXmeIy",-122.38610744,37.61628808,0.316227766016838,"Positive"
"1844","New FAE ARCHAIC just arrived @ Mission: Comics &amp; Art https://t.co/PDVujXRXag",-122.4194336,37.7609596,-0.603022689155527,"Negative"
"1845","Drinks and stuff (at @Wingtip in San Francisco, CA) https://t.co/Z3y3olC7p3",-122.40293766,37.79443626,0,"Negative"
"1846","If we were really paying for what cheap food cost us... #truecostofamericanfood conf in #SF @… https://t.co/eZfjVXxudh",-122.43098848,37.80716646,-0.271360210119987,"Negative"
"1847","Opened Graffiti request via iphone at Intersection of Carmel St &amp; Clayton St https://t.co/c2bfZgTZOR. https://t.co/SxlrerM3YZ",-122.44642833,37.76100833,0,"Negative"
"1848","Maisie among the poppies #poppy #garden #flowers #sanfrancisco #bernalheights… https://t.co/ojNmRUr9Ul",-122.41691,37.73886,0,"Negative"
"1849","Opened Street or Sidewalk Cleaning request via android at 29 Beckett St https://t.co/Uh1JqTJDRx. Clothing. https://t.co/JM83uzqbSy",-122.406479,37.796498,0,"Negative"
"1850","🌞 @ Dolores Park https://t.co/79RF6eqX4o",-122.42694444,37.75972222,0,"Negative"
"1851","Can you recommend anyone for this #Sales #job? https://t.co/LGaF9d2KlR #SanFrancisco, CA #Hiring #CareerArc",-122.4194155,37.7749295,0.176776695296637,"Positive"
"1852","Dungeness crab nomz at Fisherman's Wharf! 🦀🦀🦀 #seafood #eeeeeats #foodie #foodporn #epic #nomz… https://t.co/TuxdkwIqLy",-122.41551186,37.80846536,0,"Negative"
"1853","UGH: A CAR IS BLOCKING TRAFFIC BESIDE THE FARMERS' MARKET. REMAIN VIGILANT",-122.42867199,37.75157462,0.195439507584855,"Positive"
"1854","Ensuring Bernie Headquarters San Francisco is well stocked #feeltheBern #stillSanders #caprimary… https://t.co/q5YF5rp1W1",-122.40788953,37.78730192,0.277350098112615,"Positive"
"1855","THIS WILL BE THE BIGGEST @itsjusBarsh YET❗️ | #Balancoire | Hasan of facetstudio #Facetstudio… https://t.co/iwUJ2qfEMq",-122.41878,37.75605,0,"Negative"
"1856","Can you recommend anyone for this #Accounting #job? https://t.co/KELaFJnEQk #SanFrancisco, CA #Hiring #CareerArc",-122.4000032,37.7959362,0.176776695296637,"Positive"
"1857","#NSFWradio host Jay Austin Graham on being cis gender with sub-host @thefrostynugs and guest… https://t.co/09bOxTQPK4",-122.41239,37.78007,0,"Negative"
"1858","#CareerArc #Hospitality #Job alert: Barista (US) | Starbucks | https://t.co/N1R2R64NU9 #Veterans #Jobs #Hiring",-122.4397262,37.7859649,0,"Negative"
"1859","Just posted a photo @ Beck's Motor Lodge https://t.co/63E9y7CASI",-122.43181463,37.76559887,0,"Negative"
"1860","Missed it? Mingyuan Yuan and Kim Jong In lookalike performed at the blinq pod #chinesemusic… https://t.co/Xb29e1U4D5",-122.4019531,37.7889731,-0.353553390593274,"Negative"
"1861","Opened Street or Sidewalk Cleaning request via iphone at 2604 San Jose Ave https://t.co/ckSoEYK0TS. https://t.co/xqzbjn6sqt",-122.45066713,37.71608067,0,"Negative"
"1862","Can you recommend anyone for this #job? Lab Support Recruiter Inside Sales Trainee (Recruiter) - https://t.co/Su1f98evxS #SanBruno, CA",-122.4187766,37.6293525,0.339737908793495,"Positive"
"1863","🍦+🍪+PB = ❤️ amor a primera vista #peanutbutterandcookies #benandjerrys #vegansf #veganhero… https://t.co/80QsLpodtv",-122.41056393,37.80899892,0,"Negative"
"1864","#CareerArc #Marketing #Job alert: Event Marketing Director | Oracle | #SanFrancisco, CA https://t.co/HNDJmu7FLx #Jobs #Hiring",-122.4194155,37.7749295,0,"Negative"
"1865","Apoyo Financiero #Finanzas #Empleo: Representante del Servicio Cliente Bilingüe (#SanRafael, CA) https://t.co/JOLH2Q4iAr #apoyo #financiero",-122.5310874,37.9735346,0,"Negative"
"1866","Can you recommend anyone for this #job? Houseperson - https://t.co/UcY2ky8CEv #SanFrancisco, CA #Hospitality #Hiring #CareerArc",-122.4194155,37.7749295,0.188982236504614,"Positive"
"1867","#SanFrancisco, CA #Sales #Job: Assistant Branch Manager - San Francisco, CA Downtown at Fidelity Investments https://t.co/tcBTqctVvu #Jobs",-122.4194155,37.7749295,0.727606875108999,"Positive"
"1868","Cheers to the weekend! #cheers #weekend #drinks #sausalito #california #nice #water #view #blue… https://t.co/Eh1Tn0jLKg",-122.47865113,37.85519932,0.150755672288882,"Positive"
"1869","Opened Graffiti request via iphone at 1040 Chenery St https://t.co/74WIvklHZH. Graffiti abatement. https://t.co/e7pW3uLZ6s",-122.43972,37.73602167,0,"Negative"
"1870","Want to work at Sunrise Senior Living? We're #hiring in #SanRafael, CA! Click for details: https://t.co/vqE6YdRBpw https://t.co/bTodCRIcOP",-122.5310874,37.9735346,0.125988157669742,"Positive"
"1871","Wanna play? @ Castro St https://t.co/xl2O70Mspx",-122.43421559,37.75345074,0,"Negative"
"1872","Opened Graffiti request via iphone at 932 Chenery St https://t.co/Mc4ippf9WI. Graffiti removal. https://t.co/pirUxgfXWX",-122.43756167,37.73524667,0,"Negative"
"1873","Just posted a photo @ Dolores Park https://t.co/SU10lfHsI6",-122.42694444,37.75972222,0,"Negative"
"1874","🍺☀️ @ Dolores Park https://t.co/lXtCLdNelQ",-122.42694444,37.75972222,0,"Negative"
"1875","Opened Graffiti request via iphone at 901 Chenery St https://t.co/f1HZOSGsxU. Graffiti cleanup. https://t.co/0ajVi4kxED",-122.43724667,37.73506167,0,"Negative"
"1876","Hospital Attendant*.7FTE*Pacific - California Pacific Medical Center: (#SanFrancisco, CA) https://t.co/s7lJ2FT20p #Healthcare #Job #Jobs",-122.4194155,37.7749295,0,"Negative"
"1877","Opened Graffiti request via iphone at 861 Chenery St https://t.co/DhYitSPMb7. Graffiti vandalized. https://t.co/K3X4WWcqwc",-122.43662167,37.73493833,0,"Negative"
"1878","The instagram contest is back! 
This time it's earth day themed! 
Hash tag your conservation and… https://t.co/FBZkZFPWDf",-122.42136,37.76278,0,"Negative"
"1879","Chef Tom and his friends; delicious, tender  friends #waterbarsf #cheflife #octopi… https://t.co/MGVt6jNyZe",-122.38911087,37.79059842,0.554700196225229,"Positive"
"1880","anchorspirits #educationaltasting @ Anchor Brewing Company https://t.co/KHOiwPh3YS",-122.40135237,37.76341146,0,"Negative"
"1881","We're #hiring! Click to apply: Senior Information Technology and Communication Systems Consultant - https://t.co/utqpC0Qwxf #IT #Job #Jobs",-122.4194155,37.7749295,0,"Negative"
"1882","We're #hiring! Click to apply: Payroll Specialist - https://t.co/Qcrot0t2J8 #Accounting #SanFrancisco, CA #Job #Jobs #CareerArc",-122.4000032,37.7959362,0,"Negative"
"1883","Just posted a photo @ Beck's Motor Lodge https://t.co/aXJnbshvCk",-122.43181463,37.76559887,0,"Negative"
"1884","Just posted a photo @ Fishermans Wharf San Francisco https://t.co/RTA07qno2N",-122.41551186,37.80846536,0,"Negative"
"1885","About to get my 🍕🍕🍕 fix ... Been waiting to try this !!! Rated #1 pizza in the nation ... #sf… https://t.co/fWKx1tqTU0",-122.40929807,37.80042521,0,"Negative"
"1886","Want to work at Sutter Pacific Medical Foundation? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/A16zMey2iz #Surgeon",-122.4194155,37.7749295,0.117851130197758,"Positive"
"1887","aquafied happy hour #365of360wellness, #swim, #breathe, #feel @ JCCSF https://t.co/tuXJ1XfEqN",-122.4474731,37.78725899,0.948683298050514,"Positive"
"1888","This #Nursing #job might be a great fit for you: Staff Nurse II - CCU/ICU (even vari Pac Campus) - PD - https://t.co/rxXfXGvPt7 #Hiring",-122.4194155,37.7749295,0.218217890235992,"Positive"
"1889","Join the Aerotek team! See our latest #Writing #job opening here: https://t.co/fjyyjIDzy2 #SanFrancisco, CA #Hiring",-122.4194155,37.7749295,0,"Negative"
"1890","Tacaya.
#Trejismo @ Union Square, San Francisco https://t.co/xHHmuI3GsV",-122.40788953,37.78730192,0,"Negative"
"1891","Just posted a photo @ Beck's Motor Lodge https://t.co/sWWC6xenJi",-122.43181463,37.76559887,0,"Negative"
"1892","Celebratory happy hour indeed. 👍🏼🍷😊 (at @BlancetRougeSf in San Francisco, CA) https://t.co/XLasmcbQ2G",-122.39912642,37.79442053,0.5,"Positive"
"1893","@davidsirota Hey. Hillary is meeting with Scientologists... and actors... for money.",-122.45049678,37.72972973,0,"Negative"
"1894","This #GeneralScience #job might be a great fit for you: Senior Associate Information Systems - Data Scientist - https://t.co/Eeenozyp1Y",-122.3918121,37.6630762,0.235702260395516,"Positive"
"1895","summer vibes with my love. 🌴💕👓 #vitelloadventures #amoremio #sanfran… https://t.co/B9ivI5TfLE",-122.418,37.775,0.223606797749979,"Positive"
"1896","Opened Graffiti request via iphone at 84 Lippard Ave https://t.co/Uw5ACtmwgj. https://t.co/6dKf2gPPRE",-122.43581333,37.73419167,0,"Negative"
"1897","This #HealthWelfare #job might be a great fit for you: Home Health Aide (Certified)-Coming Home Hospice*per diem - https://t.co/9nz4PXHPjH",-122.4194155,37.7749295,0.229415733870562,"Positive"
"1898","Good afternoon, Mr.Crab! 🦀️ 漁人碼頭的海鮮也太好美味！ @ Crab House at Pier 39 https://t.co/YOlVcE6MLC",-122.4105835,37.8099899,0.288675134594813,"Positive"
"1899","I decided not to go to Russia and decided to go to #Coachella instead. #priorities #music #sun… https://t.co/CBdVV0yidt",-122.389544,37.615608,0,"Negative"
"1900","Opened Graffiti request via iphone at 84 Lippard Ave https://t.co/pnjexJnI1W. Remove stickers on bosworth poles. https://t.co/ASbHQJuJqg",-122.43581333,37.73419167,0,"Negative"
"1901","Can you recommend anyone for this #Sales #job? https://t.co/8Hp9iVKiDY #SanFrancisco, CA #Hiring #CareerArc",-122.4071835,37.7870156,0.176776695296637,"Positive"
"1902","We're #hiring! Read about our latest #job opening here: Full Time Home Health Registered Nurse -KAH - https://t.co/yYMRnrNfBg #Nursing",-122.4702079,37.6879241,0,"Negative"
"1903","IM AT 415 DAY AND THE POLICE SURROUNDING US LITERALLY ITS WHATEVER THO. #415 @ Dolores Park https://t.co/Y1rmY8ras8",-122.42694444,37.75972222,0,"Negative"
"1904","Can you recommend anyone for this #job? Manager, Content Strategy - https://t.co/RTsJJ24xvT #SanFrancisco, CA #BusinessMgmt #Hiring",-122.4194155,37.7749295,0.188982236504614,"Positive"
"1905","In Oakland Smoking Gas Wit @1Ginomarleyssr      
Show @ #NewParish… https://t.co/cPC0M9ju2w",-122.44734948,37.72366286,0,"Negative"
"1906","Want to work at Charles Schwab? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/D23eBgFqfD #BusinessMgmt #Veterans #Job",-122.4194155,37.7749295,0.136082763487954,"Positive"
"1907","Finally got to meet this cutie dbanayo @ San Francisco, California https://t.co/qZcjsqqpEd",-122.418,37.775,0,"Negative"
"1908","When the 🍰 hits your 😎 like a big 🍏, that's amore!",-122.48224,37.796741,0.333333333333333,"Positive"
"1909","We're #hiring! Click to apply: Cost Estimating Intern - https://t.co/HhSGIa5WSL #Engineering #SanFrancisco, California #Job #Jobs",-122.4194155,37.7749295,0,"Negative"
"1910","OMG!? Laidback Luke in a blinq pod now!  Jk but Alex Roach is the next best Thing.… https://t.co/vUiwFwmZKa",-122.4019531,37.7889731,0.100503781525921,"Positive"
"1911","1534 Mason Street https://t.co/dbu8OsRPKt",-122.41178,37.79775,0,"Negative"
"1912","#SanFrancisco, CA #Healthcare #Job: Operating Room Travel RN Need ASAP at Supplemental Health Care https://t.co/OcHoSjWNCr #Jobs #Hiring",-122.4571623,37.7642093,0,"Negative"
"1913","I'm at 5564 Diamond Heights in San Francisco, CA https://t.co/jF80aLo3Ee",-122.43351662,37.73988082,0,"Negative"
"1914","~@Hesiod2k11 At least Hillary has the Scientology sect locked up.",-122.41025954,37.8018018,0,"Negative"
"1915","We tried to take a well-poised team photo in this beautiful location. Not successful but fun… https://t.co/mmnTxynM4O",-122.57576775,37.85955765,0.144337567297406,"Positive"
"1916","I'm at Walter Haas Park and Playground in San Francisco, CA https://t.co/1djpmNf1aB",-122.43492672,37.74057741,0,"Negative"
"1917","I'm at Lombard Street in San Francisco, CA https://t.co/RRYbw2RLMy",-122.41885185,37.80201076,0,"Negative"
"1918","#Psychedelic #jellyfish #jellies #fridayfieldtrip @ California Academy of Sciences https://t.co/yGdd4wHv5V",-122.46635413,37.76993621,0,"Negative"
"1919","The view never gets old. #treasureisland #SF #BayArea 
How can you… https://t.co/dZBvsodr1b",-122.37134727,37.81695404,0,"Negative"
"1920","Meraviglioso! (@ Japanese Tea Garden in San Francisco, CA) https://t.co/hyeQDdhKfB https://t.co/HXs4aoG3lF",-122.46999085,37.77018469,0,"Negative"
"1921","@JC_Christian What is Bernie hiding in those two pages?  We'll explore with a Clinton surrogate and tax expert after the break!",-122.41025954,37.8018018,-0.144337567297406,"Negative"
"1922","Macy's Retail #IT #Job: Senior Project Manager - Infrastructure exp required (#SanFrancisco, CA) https://t.co/a3Z9Ta0WIX #Jobs #Hiring",-122.4071835,37.7870156,0,"Negative"
"1923","Watching Jungle Book and texting cause I'm allowed to now #millenial (@ AMC Metreon 16 - @amctheatres) https://t.co/IwbIhQqYAg",-122.40364373,37.78444812,0,"Negative"
"1924","#Car (#SUV) dropoff for #commercial #production 🎬🎥😎 #productionassistant #PA #filmmaker (@ Hotel Vitale) https://t.co/BURxNMJK2I",-122.39302482,37.79359119,0,"Negative"
"1925","#Sales #Job in #SanFrancisco, CA: Retail Commission Sales - Women's Shoes, Full Time: San... at Macy's Retail https://t.co/YQFgwfWjwI #Jobs",-122.4071835,37.7870156,0,"Negative"
"1926","I'm at Financial District in San Francisco, CA https://t.co/AqcMHU7lKd",-122.4009347,37.79213414,0,"Negative"
"1927","Thank you SF barneysny for tracking down my size. @balenciaga… https://t.co/EnSqUDuLUW",-122.4063304,37.78653235,0.166666666666667,"Positive"
